258.769 67.0173
235.375 83.515
212.547 113.166
201.757 89.6773
235.414 64.0927
274.38 30.6193
55.4071 146.84
269.862 190.218
205.229 186.346
303.037 179.341
125.065 160.357
246.982 96.3916
220.724 85.7449
46.5355 151.087
270.24 191.3
230.479 177.715
77.2611 163.683
169.341 174.024
304.883 164.752
63.1615 207.213
238.712 150.493
162.661 30.4477
243.529 76.667
178.751 134.556
241.134 168.872
273.021 103.957
179.939 142.206
71.0644 166.43
226.669 167.666
243.836 142.102
90.3047 124.852
96.2207 78.0525
121.369 97.0932
54.2506 109.432
234.219 74.2137
233.109 155.76
298.252 191.115
164.919 159.82
224.654 166.854
193.388 28.0869
64.0739 67.9391
269.884 83.372
174.896 138.234
189.076 94.4792
73.2079 123.796
223.159 168.503
165.234 150.066
259.951 63.1128
293.249 184.075
183.566 142.074
140.038 115.651
201.154 108.175
258.138 93.6572
213.586 99.9782
66.6573 152.227
138.351 114.004
83.2038 134.245
101.757 163.586
46.9454 128.297
215.917 84.703
63.135 165.332
98.2269 86.0019
46.0274 125.178
199.674 176.349
206.225 120.852
137.642 14.4252
233.256 136.564
70.3116 119.855
119.303 200.912
150.391 61.9914
270.74 184.613
30.4028 178.343
87.0146 28.0449
116.265 149.08
175.632 19.3828
36.5343 197.285
29.4104 197.099
144.129 108.019
267.147 175.072
34.9089 133.95
119.338 145.309
46.4352 62.5398
87.159 31.0076
228.432 27.1421
286.483 170.288
121.999 150.314
123.133 197.926
126.234 88.0474
217.83 102.544
219.97 171.577
145.476 208.768
137.048 86.2129
228.522 75.0288
80.5734 19.1837
63.7706 166.263
172.073 146.67
126.148 193.718
148.698 98.2131
266.468 185.552
218.702 83.8981
207.023 23.6247
115.856 153.957
227.452 160.067
161.631 98.3186
219.481 152.313
14.7543 173.291
284.786 26.8608
28.9703 115.088
181.024 157.497
93.7663 80.3744
220.83 157.079
87.8719 129.147
91.2066 11.73
229.119 191.872
260.546 35.8951
268.817 109.906
218.925 13.6965
268.709 91.9984
36.3152 133.133
176.281 119.434
162.356 122.989
62.1715 60.3095
26.1249 115.48
163.889 123.706
33.7041 134.719
163.42 104.794
128.677 88.6382
73.7979 117.324
244.324 64.329
67.7096 104.759
23.9617 198.051
73.4559 120.793
102.224 128.361
22.4454 109.877
152.069 118.889
64.5125 162.386
94.1782 185.829
68.2832 61.7901
95.4622 27.1986
195.651 164.343
248.217 175.873
204.185 21.4429
142.469 129.997
207.344 87.0354
234.961 192.147
11.8405 129.929
41.5746 59.1383
202.18 192.677
296.072 134.825
91.8723 139.83
285.916 187.209
118.67 148.901
295.271 133.877
273.409 87.4961
15.8701 119.393
127.485 14.996
163.203 122.419
97.4537 23.8912
76.8098 206.897
98.27 173.312
62.7615 59.8835
229.928 101.854
175.685 35.4042
94.5542 134.211
222.942 184.437
164.975 106.853
69.5175 144.104
122.65 35.0417
132.89 109.047
87.5014 31.984
44.4788 197.761
149.832 59.9001
138.946 202.81
41.9732 226.676
288.192 148.09
41.1697 111.257
184.059 11.2589
46.7739 120.208
44.3512 120.582
143.433 114.067
158.566 92.8523
167.843 107.59
205.931 126.802
291.162 40.9684
34.4098 112.416
121.997 17.2014
253.309 137.633
157.931 91.7817
283.639 14.6653
86.0057 104.241
83.8869 75.1606
246.067 181.217
24.2486 132.505
80.0388 50.0328
132.496 30.0901
282.922 18.6458
289.194 84.9877
240.665 93.4805
185.839 189.552
135.537 200.759
124.396 17.1448
90.3578 102.737
195.121 200.551
19.6105 174.437
43.2611 82.4534
179.147 76.8678
290.434 86.1851
157.9 109.696
65.2391 111.492
268.826 99.9327
301.016 149.138
58.6482 67.9866
30.2646 106.469
270.573 162.516
196.083 173.418
28.6584 110.885
91.0085 103.06
222.149 56.6218
95.9723 178.753
53.8467 36.1827
36.6047 185.61
180.628 45.5816
264.114 18.4992
219.232 199.301
44.7736 58.243
127.612 18.4401
